accountnumber,b2bcnt2y,model2score,sbfecardcount
a3P4u00000453OBEAY,0.0,642,-99.0
a3P4u00000453OGEAY,0.0,731,-99.0
a3P4u00000453OVEAY,0.0,732,-99.0
a3P4u00000453OpEAI,0.0,600,1.0
a3P4u00000453OuEAI,1.0,647,2.0
a3P4u00000453PJEAY,0.0,724,-99.0
a3P4u00000453POEAY,-99999.0,222,-99.0
a3P4u00000453PdEAI,1.0,682,-99.0
a3P4u00000453PxEAI,3.0,647,5.0
a3P4u00000453QHEAY,0.0,704,-99.0
a3P4u00000453QMEAY,0.0,658,-99.0
a3P4u00000453QbEAI,0.0,708,-99.0
a3P4u00000453QgEAI,0.0,669,2.0
a3P4u00000453QlEAI,0.0,728,1.0
a3P4u00000453QvEAI,-99999.0,724,2.0
a3P4u00000453R0EAI,0.0,708,-99.0
a3P4u00000453R5EAI,-99999.0,222,-99.0
a3P4u00000453RAEAY,0.0,692,-99.0
a3P4u00000453RFEAY,0.0,784,1.0
a3P4u00000453ReEAI,1.0,656,-99.0
a3P4u00000453RtEAI,-99999.0,222,-99.0
a3P4u00000453SDEAY,0.0,704,-99.0
a3P4u00000453SIEAY,3.0,650,2.0
a3P4u00000453SNEAY,1.0,639,-99.0
a3P4u00000453SSEAY,0.0,666,-99.0
a3P4u00000453SXEAY,1.0,591,2.0
a3P4u00000453ScEAI,0.0,751,-99.0
a3P4u00000453SrEAI,0.0,728,-99.0
a3P4u00000453SwEAI,0.0,684,1.0
a3P4u00000453T1EAI,0.0,692,-99.0
a3P4u00000453T6EAI,0.0,707,-99.0
a3P4u00000453TBEAY,-99999.0,222,-99.0
a3P4u00000453TGEAY,0.0,748,1.0
a3P4u00000453TaEAI,0.0,652,-99.0
a3P4u00000453U9EAI,3.0,650,1.0
a3P4u00000453UEEAY,0.0,614,1.0
a3P4u00000453UTEAY,0.0,713,-99.0
a3P4u00000453UYEAY,0.0,784,5.0
a3P4u00000453UiEAI,3.0,720,0.0
a3P4u00000453UnEAI,1.0,777,3.0
a3P4u00000453UsEAI,-99999.0,222,-99.0
a3P4u00000453UxEAI,0.0,722,2.0
a3P4u00000453V2EAI,0.0,669,1.0
a3P4u00000453V7EAI,-99999.0,728,1.0
a3P4u00000453VCEAY,1.0,689,-99.0
a3P4u00000453VHEAY,0.0,745,1.0
a3P4u00000453VMEAY,-99999.0,222,-99.0
a3P4u00000453VREAY,0.0,729,-99.0
a3P4u00000453VWEAY,0.0,700,-99.0
a3P4u00000453VbEAI,1.0,649,3.0
a3P4u00000453VgEAI,0.0,669,-99.0
a3P4u00000453VlEAI,0.0,715,-99.0
a3P4u00000453VqEAI,0.0,636,1.0
a3P4u00000453W0EAI,0.0,708,-99.0
a3P4u00000453W5EAI,0.0,713,-99.0
a3P4u00000453WAEAY,1.0,663,-99.0
a3P4u00000453WKEAY,-99999.0,222,-99.0
a3P4u00000453WPEAY,0.0,680,-99.0
a3P4u00000453WUEAY,0.0,686,-99.0
a3P4u00000453WoEAI,0.0,706,-99.0
a3P4u00000453WtEAI,0.0,656,-99.0
a3P4u00000453X3EAI,0.0,721,-99.0
a3P4u00000453X8EAI,0.0,685,-99.0
a3P4u00000453XDEAY,0.0,650,-99.0
a3P4u00000453XIEAY,0.0,720,1.0
a3P4u00000453XXEAY,0.0,675,-99.0
a3P4u00000453XcEAI,0.0,672,-99.0
a3P4u00000453bPEAQ,1.0,751,3.0
a3P4u00000453cwEAA,0.0,685,-99.0
a3P4u00000453d1EAA,1.0,682,1.0
a3P4u00000453d6EAA,0.0,759,2.0
a3P4u00000453dGEAQ,1.0,699,2.0
a3P4u00000453dLEAQ,0.0,689,-99.0
a3P4u00000453dQEAQ,2.0,717,2.0
a3P4u00000453daEAA,-99999.0,659,1.0
a3P4u00000453dfEAA,-99999.0,222,-99.0
a3P4u00000453dkEAA,0.0,703,-99.0
a3P4u00000453dpEAA,1.0,729,-99.0
a3P4u00000453duEAA,0.0,722,-99.0
a3P4u00000453e4EAA,0.0,701,-99.0
a3P4u00000453e9EAA,-99999.0,222,-99.0
a3P4u00000453eJEAQ,2.0,659,1.0
a3P4u00000453eOEAQ,-99999.0,222,-99.0
a3P4u00000453eTEAQ,0.0,729,1.0
a3P4u00000453eYEAQ,0.0,740,-99.0
a3P4u00000453edEAA,1.0,586,1.0
a3P4u00000453eiEAA,0.0,727,-99.0
a3P4u00000453enEAA,0.0,735,-99.0
a3P4u00000453exEAA,0.0,751,-99.0
a3P4u00000453f7EAA,-99999.0,222,-99.0
a3P4u00000453fCEAQ,1.0,782,1.0
a3P4u00000453fHEAQ,0.0,635,-99.0
a3P4u00000453fMEAQ,1.0,755,5.0
a3P4u00000453fREAQ,0.0,673,-99.0
a3P4u00000453fWEAQ,1.0,714,2.0
a3P4u00000453fgEAA,0.0,691,-99.0
a3P4u00000453flEAA,1.0,606,1.0
a3P4u00000453fvEAA,-99999.0,222,-99.0
a3P4u00000453g0EAA,0.0,651,-99.0
a3P4u00000453g5EAA,0.0,717,-99.0
a3P4u00000453gAEAQ,0.0,653,1.0
a3P4u00000453gKEAQ,0.0,663,1.0
a3P4u00000453gPEAQ,0.0,734,2.0
a3P4u00000453hIEAQ,-99999.0,222,-99.0
a3P4u00000453lZEAQ,-99999.0,222,-99.0
a3P4u00000453leEAA,0.0,743,-99.0
a3P4u00000453ljEAA,-99999.0,222,-99.0
a3P4u00000453loEAA,-99999.0,222,-99.0
a3P4u00000453ltEAA,0.0,737,1.0
a3P4u00000453lyEAA,0.0,701,-99.0
a3P4u00000453m3EAA,0.0,732,-99.0
a3P4u00000453m8EAA,0.0,689,-99.0
a3P4u00000453mNEAQ,0.0,623,-99.0
a3P4u00000453mSEAQ,0.0,697,1.0
a3P4u00000453mcEAA,0.0,641,-99.0
a3P4u00000453mmEAA,0.0,669,-99.0
a3P4u00000453mrEAA,2.0,699,1.0
a3P4u00000453mwEAA,-99999.0,222,-99.0
a3P4u00000453n1EAA,-99999.0,222,-99.0
a3P4u00000453n6EAA,0.0,703,-99.0
a3P4u00000453nBEAQ,0.0,676,1.0
a3P4u00000453nQEAQ,3.0,599,3.0
a3P4u00000453nVEAQ,0.0,723,-99.0
a3P4u00000453naEAA,1.0,580,1.0
a3P4u00000453nkEAA,0.0,685,-99.0
a3P4u00000453npEAA,2.0,747,1.0
a3P4u00000453nuEAA,0.0,757,1.0
a3P4u00000453nzEAA,0.0,655,1.0
a3P4u00000453o9EAA,0.0,704,-99.0
a3P4u00000453oEEAQ,-99999.0,222,-99.0
a3P4u00000453oJEAQ,4.0,527,0.0
a3P4u00000453oOEAQ,0.0,737,-99.0
a3P4u00000453oTEAQ,1.0,627,-99.0
a3P4u00000453oYEAQ,0.0,719,-99.0
a3P4u00000453odEAA,1.0,685,1.0
a3P4u00000453onEAA,-99999.0,222,-99.0
a3P4u00000453osEAA,0.0,698,-99.0
a3P4u00000453oxEAA,0.0,705,1.0
a3P4u00000453p2EAA,2.0,620,1.0
a3P4u00000453p7EAA,0.0,729,6.0
a3P4u00000453pCEAQ,0.0,597,-99.0
a3P4u00000453pHEAQ,-99999.0,222,-99.0
a3P4u00000453pWEAQ,0.0,730,1.0
a3P4u00000453qeEAA,1.0,694,-99.0
a3P4u00000453szEAA,2.0,646,-99.0
a3P4u00000453txEAA,0.0,691,5.0
a3P4u00000453ulEAA,2.0,591,2.0
a3P4u00000453uqEAA,2.0,512,1.0
a3P4u00000453v0EAA,-99999.0,222,-99.0
a3P4u00000453v5EAA,0.0,737,-99.0
a3P4u00000453vAEAQ,0.0,501,3.0
a3P4u00000453vFEAQ,5.0,679,-99.0
a3P4u00000453vKEAQ,-99999.0,222,-99.0
a3P4u00000453vUEAQ,0.0,684,-99.0
a3P4u00000453vZEAQ,4.0,722,2.0
a3P4u00000453veEAA,3.0,680,2.0
a3P4u00000453vjEAA,0.0,865,4.0
a3P4u00000453vtEAA,0.0,715,1.0
a3P4u00000453vyEAA,0.0,726,4.0
a3P4u00000453w3EAA,1.0,711,2.0
a3P4u00000453w8EAA,0.0,689,-99.0
a3P4u00000453wDEAQ,0.0,753,3.0
a3P4u00000453wIEAQ,0.0,715,-99.0
a3P4u00000453wNEAQ,1.0,741,1.0
a3P4u00000453wSEAQ,0.0,656,-99.0
a3P4u00000453wcEAA,0.0,721,-99.0
a3P4u00000453wmEAA,1.0,685,1.0
a3P4u00000453wrEAA,0.0,603,-99.0
a3P4u00000453wwEAA,0.0,757,6.0
a3P4u00000453x1EAA,0.0,754,-99.0
a3P4u00000453x6EAA,1.0,661,-99.0
a3P4u00000453xBEAQ,0.0,699,-99.0
a3P4u00000453xGEAQ,1.0,745,2.0
a3P4u00000453xLEAQ,0.0,695,0.0
a3P4u00000453xQEAQ,-99999.0,222,-99.0
a3P4u00000453xVEAQ,2.0,748,2.0
a3P4u00000453xaEAA,0.0,604,-99.0
a3P4u00000453xfEAA,0.0,729,-99.0
a3P4u00000453xpEAA,-99999.0,742,1.0
a3P4u00000453xuEAA,0.0,676,1.0
a3P4u00000453xzEAA,0.0,630,-99.0
a3P4u00000453y9EAA,2.0,627,1.0
a3P4u00000453yEEAQ,0.0,699,-99.0
a3P4u00000453yJEAQ,2.0,501,3.0
a3P4u00000453yOEAQ,2.0,697,0.0
a3P4u00000453yYEAQ,-99999.0,222,-99.0
a3P4u00000453ydEAA,0.0,705,-99.0
a3P4u00000453yiEAA,0.0,511,2.0
a3P4u00000453ysEAA,4.0,698,-99.0
a3P4u00000453yxEAA,0.0,740,-99.0
a3P4u00000453z2EAA,0.0,708,2.0
a3P4u00000453z7EAA,0.0,629,-99.0
a3P4u00000453zCEAQ,-99999.0,222,-99.0
a3P4u00000453zREAQ,0.0,726,4.0
a3P4u00000453zWEAQ,0.0,727,-99.0
a3P4u00000453zbEAA,0.0,713,-99.0
a3P4u00000453zgEAA,0.0,739,-99.0
a3P4u00000453zlEAA,0.0,640,-99.0
a3P4u00000453zqEAA,0.0,710,1.0
a3P4u00000453zvEAA,0.0,719,-99.0
a3P4u0000045405EAA,0.0,690,-99.0
a3P4u000004540AEAQ,0.0,690,-99.0
a3P4u000004540KEAQ,0.0,683,0.0
a3P4u000004540eEAA,0.0,676,1.0
a3P4u000004540jEAA,0.0,740,-99.0
a3P4u000004540oEAA,1.0,599,-99.0
a3P4u000004540yEAA,0.0,734,-99.0
a3P4u0000045413EAA,0.0,705,-99.0
a3P4u0000045418EAA,0.0,712,2.0
a3P4u000004541DEAQ,0.0,758,1.0
a3P4u000004541IEAQ,1.0,578,-99.0
a3P4u000004541XEAQ,-99999.0,222,-99.0
a3P4u000004541cEAA,0.0,667,-99.0
a3P4u000004541hEAA,-99999.0,222,-99.0
a3P4u000004541mEAA,0.0,722,3.0
a3P4u000004541rEAA,0.0,738,-99.0
a3P4u000004541wEAA,0.0,725,-99.0
a3P4u000004542GEAQ,0.0,666,-99.0
a3P4u000004542QEAQ,0.0,586,-99.0
a3P4u000004542VEAQ,-99999.0,222,-99.0
a3P4u000004542aEAA,0.0,690,-99.0
a3P4u000004542fEAA,0.0,678,1.0
a3P4u000004542kEAA,0.0,668,-99.0
a3P4u000004542pEAA,0.0,673,1.0
a3P4u000004542uEAA,0.0,709,-99.0
a3P4u0000045434EAA,0.0,640,-99.0
a3P4u0000045439EAA,0.0,704,-99.0
a3P4u000004543EEAQ,0.0,588,-99.0
a3P4u000004543JEAQ,0.0,703,-99.0
a3P4u000004543OEAQ,1.0,747,1.0
a3P4u000004543iEAA,1.0,699,-99.0
a3P4u000004543sEAA,0.0,740,0.0
a3P4u0000045442EAA,0.0,713,-99.0
a3P4u0000045447EAA,2.0,779,1.0
a3P4u000004544CEAQ,0.0,761,2.0
a3P4u000004544HEAQ,0.0,719,11.0
a3P4u000004544vEAA,0.0,720,-99.0
a3P4u0000045455EAA,0.0,741,-99.0
a3P4u000004545FEAQ,0.0,656,2.0
a3P4u000004545KEAQ,0.0,698,-99.0
a3P4u000004545jEAA,0.0,728,1.0
a3P4u000004545oEAA,2.0,707,-99.0
a3P4u000004545tEAA,0.0,711,-99.0
a3P4u000004545yEAA,1.0,746,-99.0
a3P4u0000045463EAA,0.0,669,-99.0
a3P4u000004546IEAQ,2.0,628,1.0
a3P4u000004546NEAQ,-99999.0,222,-99.0
a3P4u000004546SEAQ,0.0,684,-99.0
a3P4u000004546XEAQ,1.0,666,-99.0
a3P4u000004546hEAA,2.0,659,0.0
a3P4u000004546rEAA,0.0,684,-99.0
a3P4u000004546wEAA,0.0,725,-99.0
a3P4u0000045471EAA,0.0,741,2.0
a3P4u000004547GEAQ,0.0,654,-99.0
a3P4u000004547LEAQ,0.0,682,-99.0
a3P4u000004547QEAQ,0.0,677,1.0
a3P4u000004547VEAQ,1.0,682,-99.0
a3P4u000004547aEAA,0.0,751,-99.0
a3P4u000004547fEAA,0.0,667,2.0
a3P4u000004547pEAA,0.0,683,-99.0
a3P4u000004547uEAA,0.0,688,-99.0
a3P4u000004547zEAA,0.0,715,1.0
a3P4u0000045484EAA,0.0,638,-99.0
a3P4u000004548EEAQ,0.0,718,-99.0
a3P4u000004547gEAA,0.0,649,-99.0
a3P4u000004548JEAQ,-99999.0,222,-99.0
a3P4u000004548YEAQ,0.0,749,1.0
a3P4u000004548dEAA,2.0,716,-99.0
a3P4u000004548nEAA,0.0,722,-99.0
a3P4u000004548sEAA,0.0,761,1.0
a3P4u000004548xEAA,2.0,563,1.0
a3P4u0000045492EAA,0.0,641,4.0
a3P4u000004549HEAQ,1.0,683,2.0
a3P4u000004549MEAQ,0.0,727,1.0
a3P4u000004549REAQ,1.0,674,-99.0
a3P4u000004549WEAQ,0.0,748,1.0
a3P4u000004549bEAA,0.0,712,1.0
a3P4u000004549gEAA,0.0,707,-99.0
a3P4u000004549lEAA,2.0,706,1.0
a3P4u000004549vEAA,0.0,722,2.0
a3P4u00000454AAEAY,2.0,778,1.0
a3P4u00000454APEAY,0.0,676,1.0
a3P4u00000454AUEAY,5.0,850,20.0
a3P4u00000454AZEAY,3.0,630,2.0
a3P4u00000454AjEAI,0.0,687,1.0
a3P4u00000454AoEAI,0.0,689,-99.0
a3P4u00000454AtEAI,-99999.0,222,-99.0
a3P4u00000454AyEAI,1.0,712,-99.0
a3P4u00000454B3EAI,0.0,685,-99.0
a3P4u00000454BNEAY,0.0,686,-99.0
a3P4u00000454BSEAY,-99999.0,222,-99.0
a3P4u00000454BcEAI,1.0,686,-99.0
a3P4u00000454BhEAI,0.0,636,-99.0
a3P4u00000454BmEAI,1.0,605,-99.0
a3P4u00000454BwEAI,0.0,703,-99.0
a3P4u00000454C1EAI,-99999.0,222,-99.0
a3P4u00000454CBEAY,1.0,689,-99.0
a3P4u00000454CGEAY,0.0,582,1.0
a3P4u00000454CLEAY,0.0,708,-99.0
a3P4u00000454CQEAY,0.0,698,-99.0
a3P4u00000454CVEAY,-99999.0,222,-99.0
a3P4u00000454CaEAI,0.0,762,-99.0
a3P4u00000454CfEAI,0.0,787,1.0
a3P4u00000454CkEAI,2.0,664,4.0
a3P4u00000454CuEAI,0.0,645,0.0
a3P4u00000454CzEAI,0.0,718,0.0
a3P4u00000454D9EAI,0.0,693,-99.0
a3P4u00000454DJEAY,-99999.0,222,-99.0
a3P4u00000454DTEAY,0.0,717,-99.0
a3P4u00000454DYEAY,0.0,616,1.0
a3P4u00000454DdEAI,0.0,732,-99.0
a3P4u00000454DnEAI,0.0,655,1.0
a3P4u00000454DxEAI,0.0,666,1.0
a3P4u00000454E2EAI,0.0,656,-99.0
a3P4u00000454E7EAI,-99999.0,731,1.0
a3P4u00000454ECEAY,0.0,564,0.0
a3P4u00000454EMEAY,0.0,696,2.0
a3P4u00000454EREAY,0.0,646,-99.0
a3P4u00000454EWEAY,1.0,712,0.0
a3P4u00000454EbEAI,0.0,683,-99.0
a3P4u00000454EgEAI,0.0,697,3.0
a3P4u00000454ElEAI,0.0,684,-99.0
a3P4u00000454EvEAI,-99999.0,222,-99.0
a3P4u00000454F0EAI,0.0,665,1.0
a3P4u00000454F5EAI,0.0,722,-99.0
a3P4u00000454FKEAY,0.0,641,2.0
a3P4u00000454FUEAY,-99999.0,222,-99.0
a3P4u00000454FZEAY,0.0,635,-99.0
a3P4u00000454FeEAI,0.0,632,-99.0
a3P4u00000454FjEAI,-99999.0,222,-99.0
a3P4u00000454FtEAI,0.0,690,-99.0
a3P4u00000454F1EAI,1.0,746,1.0
a3P4u00000454GDEAY,0.0,613,1.0
a3P4u00000454GIEAY,-99999.0,222,-99.0
a3P4u00000454GNEAY,-99999.0,222,-99.0
a3P4u00000454GXEAY,0.0,662,-99.0
a3P4u00000454GrEAI,0.0,705,-99.0
a3P4u00000454HBEAY,-99999.0,222,-99.0
a3P4u00000454HfEAI,3.0,671,5.0
a3P4u00000454HkEAI,0.0,724,-99.0
a3P4u00000454HzEAI,1.0,565,1.0
a3P4u00000454I9EAI,1.0,672,-99.0
a3P4u00000454IOEAY,0.0,671,-99.0
a3P4u00000454ITEAY,1.0,720,-99.0
a3P4u00000454IYEAY,0.0,726,-99.0
a3P4u00000454IdEAI,0.0,759,-99.0
a3P4u00000454IxEAI,0.0,700,-99.0
a3P4u00000454JgEAI,0.0,692,-99.0
a3P4u00000454JlEAI,0.0,671,1.0
a3P4u00000454JqEAI,0.0,746,1.0
a3P4u00000454K0EAI,3.0,762,10.0
a3P4u00000454KKEAY,0.0,700,-99.0
a3P4u00000454KZEAY,0.0,733,3.0
a3P4u00000454KjEAI,2.0,732,1.0
a3P4u00000454KoEAI,0.0,662,-99.0
a3P4u00000454L3EAI,0.0,701,-99.0
a3P4u00000454LDEAY,0.0,702,1.0
a3P4u00000454LNEAY,-99999.0,222,-99.0
a3P4u00000454LSEAY,0.0,758,-99.0
a3P4u00000454LXEAY,0.0,597,-99.0
a3P4u00000454LcEAI,0.0,746,-99.0
a3P4u00000454LhEAI,1.0,666,-99.0
a3P4u00000454LmEAI,1.0,621,-99.0
a3P4u00000454LrEAI,-99999.0,222,-99.0
a3P4u00000454LwEAI,0.0,662,-99.0
a3P4u00000454M6EAI,0.0,689,-99.0
a3P4u00000454MGEAY,0.0,703,-99.0
a3P4u00000454MLEAY,1.0,719,-99.0
a3P4u00000454MQEAY,0.0,741,-99.0
a3P4u00000454MVEAY,1.0,723,-99.0
a3P4u00000454MfEAI,0.0,738,1.0
a3P4u00000454N9EAI,8.0,688,1.0
a3P4u00000454NOEAY,1.0,698,-99.0
a3P4u00000454NTEAY,0.0,692,-99.0
a3P4u00000454NdEAI,0.0,731,-99.0
a3P4u00000454NiEAI,0.0,725,1.0
a3P4u00000454NsEAI,0.0,702,1.0
a3P4u00000454O7EAI,0.0,764,2.0
a3P4u00000454OCEAY,0.0,669,3.0
a3P4u00000454OHEAY,-99999.0,222,-99.0
a3P4u00000454OREAY,0.0,766,2.0
a3P4u00000454ObEAI,0.0,709,-99.0
a3P4u00000454OgEAI,0.0,732,1.0
a3P4u00000454OlEAI,0.0,718,-99.0
a3P4u00000454Q8EAI,2.0,602,4.0
a3P4u00000454QcEAI,1.0,584,1.0
a3P4u00000454R1EAI,0.0,675,-99.0
a3P4u00000454R6EAI,-99999.0,222,-99.0
a3P4u00000454RGEAY,0.0,534,1.0
a3P4u00000454RLEAY,2.0,800,2.0
a3P4u00000454RQEAY,0.0,639,-99.0
a3P4u00000454RVEAY,0.0,710,1.0
a3P4u00000454RaEAI,0.0,682,-99.0
a3P4u00000454RfEAI,2.0,515,3.0
a3P4u00000454RpEAI,-99999.0,222,-99.0
a3P4u00000454RuEAI,0.0,702,-99.0
a3P4u00000454RzEAI,0.0,706,-99.0
a3P4u00000454S9EAI,0.0,747,1.0
a3P4u00000454SEEAY,1.0,762,-99.0
a3P4u00000454SJEAY,2.0,706,1.0
a3P4u00000454SYEAY,0.0,671,2.0
a3P4u00000454SdEAI,0.0,705,1.0
a3P4u00000454SsEAI,0.0,694,-99.0
a3P4u00000454SxEAI,-99999.0,222,-99.0
a3P4u00000454THEAY,0.0,694,-99.0
a3P4u00000454TWEAY,0.0,673,-99.0
a3P4u00000454TbEAI,1.0,714,7.0
a3P4u00000454U5EAI,5.0,611,0.0
a3P4u00000454UAEAY,2.0,745,-99.0
a3P4u00000454UFEAY,1.0,626,-99.0
a3P4u00000454UPEAY,2.0,501,2.0
a3P4u00000454UZEAY,0.0,683,-99.0
a3P4u00000454UjEAI,0.0,637,-99.0
a3P4u00000454UtEAI,0.0,740,-99.0
a3P4u00000454UyEAI,0.0,675,1.0
a3P4u00000454V3EAI,-99999.0,222,-99.0
a3P4u00000454VSEAY,0.0,713,1.0
a3P4u00000454VXEAY,0.0,715,-99.0
a3P4u00000454VhEAI,-99999.0,222,-99.0
a3P4u00000454VrEAI,0.0,729,1.0
a3P4u00000454W6EAI,-99999.0,222,-99.0
a3P4u00000454WBEAY,4.0,731,2.0
a3P4u00000454WpEAI,1.0,629,1.0
a3P4u00000454WuEAI,1.0,731,1.0
a3P4u00000454X4EAI,-99999.0,222,-99.0
a3P4u00000454X9EAI,1.0,725,-99.0
a3P4u00000454XEEAY,0.0,634,2.0
a3P4u00000454XqEAI,-99999.0,222,-99.0
a3P4u00000454XvEAI,0.0,707,-99.0
a3P4u00000454Y5EAI,1.0,687,-99.0
a3P4u00000454YAEAY,-99999.0,222,-99.0
a3P4u00000454YFEAY,1.0,824,3.0
a3P4u00000454YUEAY,0.0,755,4.0
a3P4u00000454YjEAI,0.0,668,11.0
a3P4u00000454YoEAI,0.0,696,1.0
a3P4u00000454YtEAI,2.0,620,2.0
a3P4u00000454Z3EAI,0.0,667,-99.0
a3P4u00000454ZDEAY,0.0,670,-99.0
a3P4u00000454ZNEAY,0.0,688,-99.0
a3P4u00000454ZSEAY,0.0,666,-99.0
a3P4u00000454ZcEAI,0.0,706,-99.0
a3P4u00000454ZhEAI,0.0,685,-99.0
a3P4u00000454a1EAA,0.0,636,-99.0
a3P4u00000454a6EAA,-99999.0,222,-99.0
a3P4u00000454aREAQ,0.0,673,-99.0
a3P4u00000454alEAA,0.0,625,-99.0
a3P4u00000454YkEAI,1.0,714,2.0
a3P4u00000454avEAA,1.0,756,4.0
a3P4u00000454bAEAQ,0.0,743,1.0
a3P4u00000454bFEAQ,0.0,501,2.0
a3P4u00000454bKEAQ,-99999.0,222,-99.0
a3P4u00000454bUEAQ,0.0,557,1.0
a3P4u00000454beEAA,-99999.0,222,-99.0
a3P4u00000454bjEAA,0.0,568,3.0
a3P4u00000454boEAA,-99999.0,705,0.0
a3P4u00000454byEAA,-99999.0,222,-99.0
a3P4u00000454cDEAQ,0.0,720,-99.0
a3P4u00000454cNEAQ,1.0,752,2.0
a3P4u00000454cSEAQ,0.0,644,0.0
a3P4u00000454ccEAA,-99999.0,222,-99.0
a3P4u00000454cwEAA,0.0,769,1.0
a3P4u00000454d6EAA,0.0,726,4.0
a3P4u00000454dQEAQ,0.0,687,-99.0
a3P4u00000454dfEAA,0.0,655,3.0
a3P4u00000454duEAA,0.0,688,-99.0
a3P4u00000454dzEAA,0.0,656,-99.0
a3P4u00000454e4EAA,0.0,503,2.0
a3P4u00000454e9EAA,-99999.0,222,-99.0
a3P4u00000454eEEAQ,0.0,696,-99.0
a3P4u00000454eiEAA,0.0,741,1.0
a3P4u00000454esEAA,3.0,746,1.0
a3P4u00000454f7EAA,0.0,628,2.0
a3P4u00000454hhEAA,1.0,650,1.0
a3P4u00000454kMEAQ,1.0,695,-99.0
a3P4u00000454kREAQ,1.0,571,1.0
a3P4u00000454kWEAQ,-99999.0,222,-99.0
a3P4u00000454kgEAA,0.0,745,2.0
a3P4u00000454lUEAQ,1.0,596,1.0
a3P4u00000454leEAA,0.0,704,3.0
a3P4u00000454ljEAA,1.0,615,-99.0
a3P4u00000454loEAA,0.0,685,1.0
a3P4u00000454m8EAA,0.0,687,-99.0
a3P4u00000454mXEAQ,0.0,690,-99.0
a3P4u00000454mhEAA,-99999.0,222,-99.0
a3P4u00000454mrEAA,0.0,673,-99.0
a3P4u00000454mwEAA,1.0,686,1.0
a3P4u00000454n1EAA,0.0,757,1.0
a3P4u00000454nBEAQ,0.0,686,-99.0
a3P4u00000454nGEAQ,0.0,675,-99.0
a3P4u00000454nLEAQ,3.0,621,-99.0
a3P4u00000454nQEAQ,0.0,697,-99.0
a3P4u00000454nVEAQ,0.0,747,3.0
a3P4u00000454naEAA,0.0,704,-99.0
a3P4u00000454nfEAA,3.0,731,-99.0
a3P4u00000454npEAA,-99999.0,222,-99.0
a3P4u00000454nuEAA,-99999.0,222,-99.0
a3P4u00000454nzEAA,0.0,717,-99.0
a3P4u00000454o4EAA,2.0,594,1.0
a3P4u00000454oEEAQ,0.0,724,-99.0
a3P4u00000454oJEAQ,0.0,684,-99.0
a3P4u00000454oOEAQ,0.0,610,-99.0
a3P4u00000454oYEAQ,0.0,715,-99.0
a3P4u00000454odEAA,2.0,647,1.0
a3P4u00000454oiEAA,0.0,759,-99.0
a3P4u00000454onEAA,0.0,723,-99.0
a3P4u00000454osEAA,2.0,727,-99.0
a3P4u00000454oxEAA,0.0,598,1.0
a3P4u00000454p7EAA,-99999.0,222,-99.0
a3P4u00000454pCEAQ,3.0,818,6.0
a3P4u00000454pMEAQ,0.0,728,-99.0
a3P4u00000454pREAQ,0.0,658,1.0
a3P4u00000454pWEAQ,0.0,793,3.0
a3P4u00000454pgEAA,0.0,681,-99.0
a3P4u00000454pqEAA,0.0,700,1.0
a3P4u00000454pvEAA,0.0,712,-99.0
a3P4u00000454q5EAA,0.0,746,3.0
a3P4u00000454qAEAQ,1.0,698,-99.0
a3P4u00000454qPEAQ,0.0,698,-99.0
a3P4u00000454qUEAQ,0.0,699,-99.0
a3P4u00000454qjEAA,0.0,686,-99.0
a3P4u00000454qoEAA,0.0,709,-99.0
a3P4u00000454qtEAA,0.0,692,-99.0
a3P4u00000454qyEAA,0.0,737,1.0
a3P4u00000454r3EAA,0.0,679,-99.0
a3P4u00000454r8EAA,0.0,677,5.0
a3P4u00000454rSEAQ,5.0,501,4.0
a3P4u00000454rXEAQ,1.0,583,1.0
a3P4u00000454rcEAA,0.0,736,1.0
a3P4u00000454rhEAA,0.0,714,-99.0
a3P4u00000454rmEAA,0.0,696,-99.0
a3P4u00000454rwEAA,-99999.0,222,-99.0
a3P4u00000454s1EAA,1.0,758,1.0
a3P4u00000454sGEAQ,0.0,753,-99.0
a3P4u00000454sLEAQ,0.0,672,-99.0
a3P4u00000454sfEAA,-99999.0,222,-99.0
a3P4u00000454rOEAQ,0.0,707,-99.0
a3P4u00000454tJEAQ,0.0,710,2.0
a3P4u00000454tOEAQ,1.0,750,0.0
a3P4u00000454tTEAQ,0.0,792,1.0
a3P4u00000454tYEAQ,0.0,691,-99.0
a3P4u00000454tdEAA,3.0,733,1.0
a3P4u00000454tiEAA,0.0,698,-99.0
a3P4u00000454tnEAA,0.0,723,0.0
a3P4u00000454txEAA,0.0,547,-99.0
a3P4u00000454u2EAA,0.0,730,-99.0
a3P4u00000454u7EAA,1.0,688,-99.0
a3P4u00000454uXEAQ,1.0,639,-99.0
a3P4u00000454ucEAA,0.0,678,1.0
a3P4u00000454uhEAA,0.0,607,0.0
a3P4u00000454urEAA,1.0,641,1.0
a3P4u00000454v1EAA,0.0,685,-99.0
a3P4u00000454v6EAA,-99999.0,222,-99.0
a3P4u00000454vBEAQ,0.0,716,-99.0
a3P4u00000454vGEAQ,1.0,773,1.0
a3P4u00000454vLEAQ,0.0,597,2.0
a3P4u00000454vVEAQ,0.0,613,2.0
a3P4u00000454vfEAA,0.0,681,-99.0
a3P4u00000454wEEAQ,0.0,649,-99.0
a3P4u00000454wJEAQ,-99999.0,222,-99.0
a3P4u00000454wYEAQ,0.0,661,-99.0
a3P4u00000454wnEAA,0.0,623,1.0
