name,b2bcnt2y,model2score,sbfecardcount
Application-429851,0.0,606,1.0
Application-434586,0.0,664,-99.0
Application-431090,0.0,707,-99.0
Application-417257,0.0,609,-99.0
Application-439626,0.0,715,-99.0
Application-443253,0.0,701,-99.0
Application-430105,0.0,716,-99.0
Application-446739,0.0,572,1.0
Application-430973,1.0,667,-99.0
Application-426597,0.0,635,-99.0
Application-423374,0.0,606,-99.0
Application-412601,0.0,669,-99.0
Application-374617,-99999.0,222,-99.0
Application-421299,0.0,718,-99.0
Application-407841,-99999.0,222,-99.0
Application-434597,0.0,696,-99.0
Application-425931,1.0,732,-99.0
Application-430723,0.0,638,-99.0
Application-436131,0.0,618,1.0
Application-382341,1.0,561,-99.0
Application-392736,0.0,656,-99.0
Application-375187,0.0,627,-99.0
Application-447828,0.0,639,1.0
Application-436728,0.0,616,-99.0
Application-422472,1.0,689,1.0
Application-444809,1.0,686,0.0
Application-396817,0.0,714,-99.0
Application-414176,1.0,599,-99.0
Application-444378,0.0,722,-99.0
Application-382155,1.0,550,-99.0
Application-422182,0.0,617,-99.0
Application-420636,0.0,640,-99.0
Application-432586,1.0,715,0.0
Application-430065,0.0,664,-99.0
Application-426776,0.0,664,-99.0
Application-413995,-99999.0,222,-99.0
Application-401116,0.0,689,-99.0
Application-397541,0.0,701,-99.0
Application-448206,0.0,690,1.0
Application-444895,1.0,691,-99.0
Application-447136,1.0,764,-99.0
Application-401413,0.0,696,-99.0
Application-428267,0.0,613,-99.0
Application-396391,0.0,678,-99.0
Application-445790,0.0,690,-99.0
Application-404160,0.0,657,-99.0
Application-397814,-99999.0,222,-99.0
Application-445119,-99999.0,222,-99.0
Application-408202,0.0,680,-99.0
Application-434698,0.0,714,-99.0
Application-378294,0.0,713,-99.0
Application-430734,0.0,686,-99.0
Application-411318,2.0,680,-99.0
Application-406909,-99999.0,222,-99.0
Application-436314,1.0,661,-99.0
Application-381900,0.0,709,-99.0
Application-417750,0.0,678,-99.0
Application-421680,0.0,703,-99.0
Application-413884,0.0,696,0.0
Application-431269,-99999.0,222,-99.0
Application-411592,0.0,704,-99.0
Application-436197,0.0,632,-99.0
Application-386037,1.0,624,1.0
Application-387322,-99999.0,222,-99.0
Application-445322,0.0,723,-99.0
Application-408404,0.0,657,0.0
Application-388606,-99999.0,222,-99.0
Application-439609,0.0,707,-99.0
Application-401336,0.0,703,-99.0
Application-379472,1.0,660,-99.0
Application-426316,1.0,645,-99.0
Application-447928,0.0,703,-99.0
Application-445165,0.0,734,-99.0
Application-418793,0.0,687,-99.0
Application-448316,3.0,666,-99.0
Application-383528,1.0,666,-99.0
Application-378666,0.0,546,-99.0
Application-376475,0.0,696,-99.0
Application-429780,0.0,621,-99.0
Application-449838,0.0,683,1.0
Application-436010,0.0,693,-99.0
Application-422436,0.0,679,-99.0
Application-428871,0.0,501,1.0
Application-424839,0.0,616,1.0
Application-394833,0.0,675,-99.0
Application-428942,-99999.0,222,-99.0
Application-414808,0.0,695,-99.0
Application-405153,1.0,648,-99.0
Application-402994,0.0,695,-99.0
Application-416137,0.0,703,-99.0
Application-442920,0.0,712,-99.0
Application-421273,0.0,732,-99.0
Application-395573,0.0,741,-99.0
Application-428207,0.0,738,-99.0
Application-419826,0.0,689,-99.0
Application-448296,0.0,701,-99.0
Application-378386,0.0,738,-99.0
Application-428600,0.0,698,-99.0
Application-448185,2.0,552,0.0
Application-432256,0.0,666,-99.0
Application-445414,1.0,501,-99.0
Application-412925,0.0,724,-99.0
Application-433523,0.0,599,-99.0
Application-418115,0.0,613,2.0
Application-442270,0.0,723,-99.0
Application-436273,0.0,709,-99.0
Application-436658,0.0,553,1.0
Application-425180,0.0,643,-99.0
Application-445504,0.0,698,-99.0
Application-404007,1.0,649,-99.0
Application-437342,0.0,688,-99.0
Application-399890,-99999.0,222,-99.0
Application-410471,0.0,687,-99.0
Application-439414,0.0,670,-99.0
Application-407794,0.0,702,-99.0
Application-443045,-99999.0,222,-99.0
Application-379821,0.0,715,-99.0
Application-441158,0.0,721,-99.0
Application-419095,0.0,640,1.0
Application-444105,0.0,746,-99.0
Application-419302,0.0,643,-99.0
Application-418895,0.0,655,-99.0
Application-430803,0.0,657,-99.0
Application-433530,1.0,674,-99.0
Application-434141,0.0,712,-99.0
Application-429668,1.0,676,-99.0
Application-448115,0.0,654,1.0
Application-381358,1.0,642,-99.0
Application-405117,0.0,604,-99.0
Application-413457,0.0,674,-99.0
Application-389607,0.0,688,-99.0
Application-404660,0.0,672,-99.0
Application-382219,0.0,703,-99.0
Application-431998,3.0,727,-99.0
Application-445793,0.0,732,-99.0
Application-409488,1.0,573,-99.0
Application-428316,0.0,686,-99.0
Application-421667,0.0,708,-99.0
Application-409206,0.0,689,-99.0
Application-425530,0.0,703,-99.0
Application-400032,0.0,722,-99.0
Application-436912,0.0,678,-99.0
Application-383340,0.0,710,-99.0
Application-399128,1.0,705,1.0
Application-425867,1.0,598,-99.0
Application-436063,0.0,709,-99.0
Application-423602,0.0,653,-99.0
Application-390744,0.0,718,-99.0
Application-421692,-99999.0,222,-99.0
Application-442121,0.0,638,-99.0
Application-426645,1.0,719,-99.0
Application-446597,3.0,569,3.0
Application-436958,0.0,677,-99.0
Application-408995,0.0,674,-99.0
Application-376579,-99999.0,618,2.0
Application-438995,0.0,724,-99.0
Application-417395,0.0,683,-99.0
Application-394130,0.0,668,-99.0
Application-406878,0.0,647,1.0
Application-429221,0.0,702,-99.0
Application-430710,0.0,664,-99.0
Application-375139,0.0,711,-99.0
Application-447114,0.0,712,-99.0
Application-398410,0.0,699,-99.0
Application-417543,3.0,588,-99.0
Application-435752,0.0,713,-99.0
Application-446223,0.0,682,-99.0
Application-417957,0.0,682,-99.0
Application-422233,0.0,696,-99.0
Application-440488,1.0,578,-99.0
Application-412854,0.0,685,-99.0
Application-444844,-99999.0,222,-99.0
Application-418068,0.0,603,-99.0
Application-394767,0.0,659,0.0
Application-379049,-99999.0,222,-99.0
Application-442303,-99999.0,222,-99.0
Application-407071,0.0,589,-99.0
Application-418287,-99999.0,222,-99.0
Application-408127,0.0,616,-99.0
Application-434079,0.0,723,-99.0
Application-391925,0.0,631,-99.0
Application-397079,2.0,649,1.0
Application-394889,0.0,695,-99.0
Application-440325,0.0,637,-99.0
Application-378961,0.0,622,-99.0
Application-411572,0.0,669,-99.0
Application-396139,0.0,704,-99.0
Application-391070,0.0,659,1.0
Application-441371,1.0,696,3.0
Application-428097,1.0,706,-99.0
Application-378477,0.0,681,-99.0
Application-381204,3.0,658,-99.0
Application-418274,0.0,645,-99.0
Application-388296,0.0,679,-99.0
Application-410271,0.0,585,-99.0
Application-433262,0.0,682,-99.0
Application-447283,0.0,704,-99.0
Application-392140,0.0,676,-99.0
Application-447751,0.0,702,1.0
Application-417579,0.0,657,-99.0
Application-442941,-99999.0,222,-99.0
Application-403861,0.0,656,-99.0
Application-448570,0.0,640,-99.0
Application-383353,0.0,674,-99.0
Application-393981,0.0,591,-99.0
Application-421818,0.0,706,-99.0
Application-390756,1.0,630,-99.0
Application-376657,0.0,658,-99.0
Application-447612,2.0,636,-99.0
Application-388835,-99999.0,222,-99.0
Application-412598,0.0,717,-99.0
Application-394836,0.0,650,1.0
Application-378380,-99999.0,222,-99.0
Application-395392,0.0,698,-99.0
Application-429267,0.0,703,-99.0
Application-429273,1.0,705,-99.0
Application-407435,0.0,646,-99.0
Application-380752,0.0,703,-99.0
Application-413670,2.0,677,-99.0
Application-429094,0.0,676,-99.0
Application-417489,0.0,708,-99.0
Application-442553,0.0,549,-99.0
Application-396320,0.0,672,-99.0
Application-443576,0.0,782,-99.0
Application-389737,0.0,755,-99.0
Application-394731,0.0,728,-99.0
Application-429955,0.0,645,-99.0
Application-435735,0.0,730,-99.0
Application-414549,0.0,683,-99.0
Application-399598,0.0,682,-99.0
Application-403286,-99999.0,222,-99.0
Application-416565,0.0,677,-99.0
Application-447046,0.0,652,-99.0
Application-422486,0.0,703,-99.0
Application-399852,0.0,703,-99.0
Application-380183,-99999.0,222,-99.0
Application-380627,0.0,606,-99.0
Application-409422,0.0,697,-99.0
Application-391641,0.0,665,-99.0
Application-420177,1.0,653,3.0
Application-381973,0.0,697,-99.0
Application-386031,0.0,714,-99.0
Application-377494,0.0,637,1.0
Application-428320,0.0,731,-99.0
Application-417382,0.0,690,-99.0
Application-394716,2.0,692,-99.0
Application-447628,0.0,632,-99.0
Application-445785,0.0,684,-99.0
Application-405810,0.0,695,-99.0
Application-422726,0.0,689,-99.0
Application-427906,0.0,690,-99.0
Application-423730,-99999.0,222,-99.0
Application-424706,-99999.0,222,-99.0
Application-403351,0.0,710,-99.0
Application-398293,0.0,703,-99.0
Application-410210,-99999.0,222,-99.0
Application-375071,0.0,723,0.0
Application-396261,0.0,675,-99.0
Application-398037,0.0,709,-99.0
Application-447642,-99999.0,222,-99.0
Application-385664,0.0,722,-99.0
Application-399199,0.0,720,-99.0
Application-425503,2.0,614,3.0
Application-443778,1.0,702,-99.0
Application-379303,0.0,703,-99.0
Application-435737,0.0,696,-99.0
Application-392970,0.0,690,-99.0
Application-414950,1.0,705,-99.0
Application-426310,0.0,704,-99.0
Application-438930,0.0,703,-99.0
Application-409733,0.0,601,-99.0
Application-410559,0.0,680,-99.0
Application-417147,2.0,675,-99.0
Application-448958,0.0,738,-99.0
Application-434862,0.0,581,-99.0
Application-398847,0.0,725,-99.0
Application-376529,3.0,501,1.0
Application-384850,0.0,731,-99.0
Application-439085,2.0,588,1.0
Application-387491,0.0,704,-99.0
Application-444405,0.0,742,-99.0
Application-403564,0.0,716,-99.0
Application-376861,0.0,652,-99.0
Application-387012,0.0,665,-99.0
Application-428781,0.0,693,-99.0
Application-432600,0.0,689,-99.0
Application-445635,0.0,704,-99.0
Application-445017,0.0,714,-99.0
Application-419726,0.0,694,-99.0
Application-446964,2.0,586,2.0
Application-428579,-99999.0,222,-99.0
Application-424125,0.0,712,-99.0
Application-432960,0.0,648,-99.0
Application-419278,0.0,702,-99.0
Application-403687,0.0,695,-99.0
Application-445536,2.0,648,-99.0
Application-434893,0.0,704,-99.0
Application-414771,0.0,610,-99.0
Application-421932,2.0,637,-99.0
Application-443613,1.0,644,1.0
Application-381623,-99999.0,222,-99.0
Application-435549,0.0,689,-99.0
Application-427650,0.0,712,-99.0
Application-422304,-99999.0,222,-99.0
Application-429092,2.0,538,-99.0
Application-426569,0.0,642,-99.0
Application-440228,0.0,652,-99.0
Application-447326,0.0,666,-99.0
Application-405606,1.0,614,0.0
Application-395587,-99999.0,222,-99.0
Application-405862,-99999.0,222,-99.0
Application-397632,0.0,726,-99.0
Application-443804,0.0,664,-99.0
Application-418513,0.0,668,-99.0
Application-411423,1.0,649,-99.0
Application-439947,0.0,643,-99.0
Application-436189,0.0,675,-99.0
Application-431050,0.0,671,-99.0
Application-396893,0.0,703,-99.0
Application-423855,0.0,714,-99.0
Application-425746,0.0,681,-99.0
Application-425546,0.0,729,-99.0
Application-415851,0.0,731,-99.0
Application-409186,0.0,716,-99.0
Application-426281,0.0,686,-99.0
Application-433076,1.0,523,-99.0
Application-410822,0.0,598,-99.0
Application-435851,0.0,665,1.0
Application-413244,-99999.0,222,-99.0
Application-443801,-99999.0,222,-99.0
Application-399698,1.0,634,1.0
Application-410316,0.0,641,-99.0
Application-443016,0.0,696,-99.0
Application-426533,2.0,630,2.0
Application-447880,2.0,666,1.0
Application-401214,0.0,751,-99.0
Application-401900,0.0,753,-99.0
Application-416011,2.0,605,2.0
Application-439721,0.0,694,-99.0
Application-439288,1.0,710,-99.0
Application-419637,0.0,614,1.0
Application-446885,1.0,721,-99.0
Application-437285,0.0,702,-99.0
Application-447206,1.0,698,-99.0
Application-377341,0.0,721,-99.0
Application-434657,0.0,671,-99.0
Application-447345,-99999.0,222,-99.0
Application-442143,0.0,640,0.0
Application-425279,-99999.0,222,-99.0
Application-402694,-99999.0,222,-99.0
Application-410352,0.0,706,-99.0
Application-437125,-99999.0,222,-99.0
Application-412171,0.0,710,-99.0
Application-416361,0.0,739,-99.0
Application-440805,0.0,739,-99.0
Application-436387,0.0,689,-99.0
Application-436024,0.0,690,1.0
Application-437238,1.0,608,-99.0
Application-440858,0.0,694,-99.0
Application-375012,1.0,635,-99.0
Application-405881,0.0,675,-99.0
Application-386616,0.0,689,-99.0
Application-427526,0.0,696,-99.0
Application-420379,0.0,586,1.0
Application-427228,4.0,723,3.0
Application-429670,0.0,519,-99.0
Application-410014,0.0,632,0.0
Application-375822,0.0,679,-99.0
Application-416072,0.0,709,0.0
Application-439285,0.0,673,-99.0
Application-420815,7.0,501,3.0
Application-430806,1.0,725,1.0
Application-428245,0.0,708,-99.0
Application-428429,0.0,662,1.0
Application-396283,3.0,523,-99.0
Application-399931,5.0,517,4.0
Application-426673,1.0,698,-99.0
Application-387139,0.0,671,-99.0
Application-398385,2.0,681,2.0
Application-405301,1.0,592,-99.0
Application-384584,0.0,669,3.0
Application-410106,0.0,703,-99.0
Application-394520,1.0,611,-99.0
Application-427203,0.0,720,-99.0
Application-430455,0.0,501,-99.0
Application-403769,0.0,707,-99.0
Application-377446,2.0,681,0.0
Application-380052,0.0,656,2.0
Application-378064,0.0,690,-99.0
Application-424829,1.0,682,1.0
Application-410040,0.0,689,-99.0
Application-438825,0.0,679,-99.0
Application-428592,0.0,679,1.0
Application-406182,0.0,644,0.0
Application-411610,0.0,672,-99.0
Application-414333,1.0,672,-99.0
Application-420302,0.0,642,-99.0
Application-389588,0.0,660,-99.0
Application-431928,2.0,658,1.0
Application-435097,0.0,759,-99.0
Application-435969,0.0,700,-99.0
Application-433051,0.0,673,-99.0
Application-437313,0.0,635,1.0
Application-374962,0.0,664,-99.0
Application-402239,0.0,660,-99.0
Application-435884,0.0,688,-99.0
Application-382319,0.0,583,-99.0
Application-417314,1.0,666,-99.0
Application-425635,1.0,669,1.0
Application-407954,0.0,635,-99.0
Application-374427,0.0,716,-99.0
Application-380779,0.0,672,0.0
Application-429998,0.0,667,-99.0
Application-397255,0.0,703,-99.0
Application-429940,-99999.0,222,-99.0
Application-423902,0.0,671,-99.0
Application-413382,1.0,618,1.0
Application-397197,-99999.0,222,-99.0
Application-420047,0.0,684,-99.0
Application-374866,0.0,678,-99.0
Application-428777,0.0,645,-99.0
Application-432502,0.0,517,-99.0
Application-430934,1.0,686,-99.0
Application-398398,0.0,703,-99.0
Application-430111,0.0,614,2.0
Application-429566,0.0,561,-99.0
Application-380094,0.0,639,-99.0
Application-424681,0.0,719,-99.0
Application-384676,0.0,709,-99.0
Application-426608,0.0,634,-99.0
Application-428292,0.0,674,-99.0
Application-429571,0.0,652,-99.0
Application-435537,0.0,616,2.0
Application-412765,0.0,734,-99.0
Application-428204,0.0,677,-99.0
Application-425485,1.0,613,1.0
Application-389248,0.0,638,-99.0
Application-393933,0.0,701,-99.0
Application-440112,0.0,678,-99.0
Application-418402,0.0,675,-99.0
Application-381592,0.0,742,-99.0
Application-388886,0.0,690,-99.0
Application-374455,3.0,688,1.0
Application-387056,0.0,736,-99.0
Application-388640,0.0,630,-99.0
Application-437869,0.0,628,-99.0
Application-395139,-99999.0,222,-99.0
Application-390831,0.0,546,-99.0
Application-430406,0.0,717,-99.0
Application-403484,0.0,651,-99.0
Application-421113,0.0,758,-99.0
Application-384688,1.0,639,-99.0
Application-398406,-99999.0,700,0.0
Application-437746,0.0,635,-99.0
Application-415475,0.0,683,-99.0
Application-429473,0.0,703,-99.0
Application-421781,0.0,596,-99.0
Application-404006,0.0,703,-99.0
Application-438344,1.0,721,-99.0
Application-432844,0.0,668,2.0
Application-402476,0.0,710,-99.0
Application-398916,0.0,674,-99.0
Application-415985,0.0,709,-99.0
Application-389900,0.0,682,-99.0
Application-375366,0.0,726,-99.0
Application-425626,2.0,673,-99.0
Application-432227,0.0,603,-99.0
Application-404643,1.0,684,1.0
Application-419253,0.0,654,-99.0
Application-436710,0.0,626,-99.0
Application-384127,0.0,648,-99.0
Application-434639,0.0,627,-99.0
Application-427218,1.0,610,-99.0
Application-426949,0.0,717,-99.0
Application-412528,0.0,671,-99.0
Application-412054,0.0,669,-99.0
Application-428526,0.0,626,-99.0
Application-395884,-99999.0,222,-99.0
Application-397228,0.0,701,-99.0
Application-387870,-99999.0,222,-99.0
Application-388305,0.0,701,-99.0
Application-400655,0.0,638,-99.0
Application-396427,0.0,703,-99.0
Application-405767,0.0,661,-99.0
Application-386756,0.0,680,-99.0
Application-374923,-99999.0,222,-99.0
Application-420295,-99999.0,222,-99.0
Application-420081,0.0,728,-99.0
Application-435139,0.0,727,-99.0
Application-415415,0.0,611,1.0
Application-431756,0.0,729,-99.0
Application-393792,0.0,660,-99.0
Application-423306,0.0,711,1.0
Application-409818,0.0,715,1.0
Application-385265,0.0,705,1.0
Application-429721,-99999.0,222,-99.0
Application-432300,0.0,707,-99.0
Application-429712,7.0,733,4.0
Application-422697,-99999.0,222,-99.0
Application-397021,1.0,623,-99.0
Application-390569,-99999.0,222,-99.0
Application-406376,2.0,704,1.0
Application-424639,0.0,693,-99.0
Application-430037,-99999.0,222,-99.0
Application-379835,0.0,719,-99.0
Application-397669,0.0,645,-99.0
Application-393822,0.0,871,10.0
Application-395106,-99999.0,222,-99.0
Application-431931,0.0,679,-99.0
Application-405567,0.0,683,-99.0
Application-403788,0.0,690,-99.0
Application-419803,0.0,523,-99.0
Application-431588,0.0,701,-99.0
Application-437970,0.0,684,-99.0
Application-438568,0.0,680,-99.0
Application-437499,-99999.0,222,-99.0
Application-413534,0.0,730,3.0
Application-411739,0.0,701,1.0
Application-389576,0.0,674,-99.0
Application-397774,0.0,719,-99.0
Application-379192,0.0,709,-99.0
Application-391215,0.0,707,-99.0
Application-399749,0.0,687,-99.0
Application-419918,0.0,702,-99.0
Application-390372,0.0,732,0.0
Application-397310,0.0,707,-99.0
Application-393946,6.0,616,-99.0
Application-403375,0.0,722,-99.0
Application-407110,2.0,580,1.0
Application-406363,-99999.0,222,-99.0
Application-406158,0.0,666,-99.0
Application-410358,0.0,728,-99.0
Application-414263,0.0,693,-99.0
Application-412725,-99999.0,222,-99.0
Application-415061,0.0,663,-99.0
Application-416869,0.0,689,-99.0
Application-417072,0.0,714,-99.0
Application-419364,0.0,710,-99.0
Application-431055,0.0,697,-99.0
Application-432634,0.0,636,-99.0
Application-423693,-99999.0,222,-99.0
